,id,lat,lon,rsrq,group,order
54381,54382,35.04911806,128.7407526,-85,13596,-170
54382,54383,35.04911806,128.7465164,-85,13596,-255
54383,54384,35.05362202,128.7465164,-85,13596,-340
54420,54421,35.04011015,128.7349888,-96,13606,-96
54421,54422,35.0356062,128.7349888,-96,13606,-192
54422,54423,35.0356062,128.7407526,-96,13606,-288
54423,54424,35.04011015,128.7407526,-96,13606,-384
54860,54861,35.03110224,128.7349888,-87,13716,-87
54861,54862,35.02659829,128.7349888,-87,13716,-174
54862,54863,35.02659829,128.7407526,-87,13716,-261
54863,54864,35.03110224,128.7407526,-87,13716,-348
55864,55865,34.97255082,128.4467984,-94,13967,-94
55865,55866,34.96804687,128.4467984,-94,13967,-188
55866,55867,34.96804687,128.4525622,-94,13967,-282
55867,55868,34.97255082,128.4525622,-94,13967,-376
55880,55881,34.96354291,128.4467984,-92,13971,-92
55881,55882,34.95903895,128.4467984,-92,13971,-184
55882,55883,34.95903895,128.4525622,-92,13971,-276
55883,55884,34.96354291,128.4525622,-92,13971,-368
55956,55957,34.92751127,128.458326,-95,13990,-95
55957,55958,34.92300731,128.458326,-95,13990,-190
55958,55959,34.92300731,128.4640898,-95,13990,-285
55959,55960,34.92751127,128.4640898,-95,13990,-380
55964,55965,34.92300731,128.458326,-94,13992,-94
55965,55966,34.91850336,128.458326,-94,13992,-188
55966,55967,34.91850336,128.4640898,-94,13992,-282
55967,55968,34.92300731,128.4640898,-94,13992,-376
55972,55973,35.0356062,128.7349888,-91,13994,-91
55973,55974,35.03110224,128.7349888,-91,13994,-182
55974,55975,35.03110224,128.7407526,-91,13994,-273
55975,55976,35.0356062,128.7407526,-91,13994,-364
55976,55977,34.91850336,128.458326,-94,13995,-94
55977,55978,34.9139994,128.458326,-94,13995,-188
55978,55979,34.9139994,128.4640898,-94,13995,-282
55979,55980,34.91850336,128.4640898,-94,13995,-376
56244,56245,34.7923926,128.5044365,-88,14062,-88
56245,56246,34.78788865,128.5044365,-88,14062,-176
56246,56247,34.78788865,128.5102003,-88,14062,-264
56247,56248,34.7923926,128.5102003,-88,14062,-352
56252,56253,34.76987282,128.5044365,-65,14064,-65
56253,56254,34.76536887,128.5044365,-65,14064,-130
56254,56255,34.76536887,128.5102003,-65,14064,-195
56255,56256,34.76987282,128.5102003,-65,14064,-260
56264,56265,34.76536887,128.5044365,-75,14067,-75
56265,56266,34.76086491,128.5044365,-75,14067,-150
56266,56267,34.76086491,128.5102003,-75,14067,-225
56267,56268,34.76536887,128.5102003,-75,14067,-300
56272,56273,34.76086491,128.4986727,-72,14069,-72
56273,56274,34.75636096,128.4986727,-72,14069,-144
56274,56275,34.75636096,128.5044365,-72,14069,-216
56275,56276,34.76086491,128.5044365,-72,14069,-288
56276,56277,34.75636096,128.5044365,-77,14070,-77
56277,56278,34.751857,128.5044365,-77,14070,-154
56278,56279,34.751857,128.5102003,-77,14070,-231
56279,56280,34.75636096,128.5102003,-77,14070,-308
56292,56293,34.751857,128.5044365,-80,14074,-80
56295,56296,34.751857,128.5102003,-80,14074,-320
56620,56621,34.99056664,128.4525622,-91,14156,-91
56621,56622,34.98606269,128.4525622,-91,14156,-182
56622,56623,34.98606269,128.458326,-91,14156,-273
56623,56624,34.99056664,128.458326,-91,14156,-364
56628,56629,34.99056664,128.4467984,-77,14158,-77
56629,56630,34.98606269,128.4467984,-77,14158,-154
56630,56631,34.98606269,128.4525622,-77,14158,-231
56631,56632,34.99056664,128.4525622,-77,14158,-308
56652,56653,35.04011015,128.7407526,-94,14164,-94
56653,56654,35.0356062,128.7407526,-94,14164,-188
56654,56655,35.0356062,128.7465164,-94,14164,-282
56655,56656,35.04011015,128.7465164,-94,14164,-376
56660,56661,34.9950706,128.4410346,-65,14166,-65
56661,56662,34.99056664,128.4410346,-65,14166,-130
56662,56663,34.99056664,128.4467984,-65,14166,-195
56663,56664,34.9950706,128.4467984,-65,14166,-260
56668,56669,35.04461411,128.7407526,-96,14168,-96
56669,56670,35.04011015,128.7407526,-96,14168,-192
56670,56671,35.04011015,128.7465164,-96,14168,-288
56671,56672,35.04461411,128.7465164,-96,14168,-384
56812,56813,34.76536887,128.3776327,-79,14204,-79
56813,56814,34.76086491,128.3776327,-79,14204,-158
56814,56815,34.76086491,128.3833965,-79,14204,-237
56815,56816,34.76536887,128.3833965,-79,14204,-316
56836,56837,34.76987282,128.3776327,-81,14210,-81
56837,56838,34.76536887,128.3776327,-81,14210,-162
56838,56839,34.76536887,128.3833965,-81,14210,-243
56839,56840,34.76987282,128.3833965,-81,14210,-324
56848,56849,34.77437678,128.3776327,-81,14213,-81
56849,56850,34.76987282,128.3776327,-81,14213,-162
56850,56851,34.76987282,128.3833965,-81,14213,-243
56851,56852,34.77437678,128.3833965,-81,14213,-324
56864,56865,34.77888074,128.3776327,-80,14217,-80
56865,56866,34.77437678,128.3776327,-80,14217,-160
56866,56867,34.77437678,128.3833965,-80,14217,-240
56867,56868,34.77888074,128.3833965,-80,14217,-320
56952,56953,35.00407851,128.4813813,-99,14239,-99
56953,56954,34.99957455,128.4813813,-99,14239,-198
56954,56955,34.99957455,128.4871451,-99,14239,-297
56955,56956,35.00407851,128.4871451,-99,14239,-396
56992,56993,34.99056664,128.4698536,-73,14249,-73
56993,56994,34.98606269,128.4698536,-73,14249,-146
56994,56995,34.98606269,128.4756174,-73,14249,-219
56995,56996,34.99056664,128.4756174,-73,14249,-292
57064,57065,34.96354291,128.458326,-83,14267,-83
57065,57066,34.95903895,128.458326,-83,14267,-166
57066,57067,34.95903895,128.4640898,-83,14267,-249
57067,57068,34.96354291,128.4640898,-83,14267,-332
57176,57177,35.0761418,128.7407526,-97,14295,-97
57177,57178,35.07163784,128.7407526,-97,14295,-194
57178,57179,35.07163784,128.7465164,-97,14295,-291
57179,57180,35.0761418,128.7465164,-97,14295,-388
57840,57841,35.00858247,128.4871451,-79,14461,-79
57841,57842,35.00407851,128.4871451,-79,14461,-158
57842,57843,35.00407851,128.4929089,-79,14461,-237
57843,57844,35.00858247,128.4929089,-79,14461,-316
58332,58333,34.83743216,128.4871451,-82,14584,-82
58333,58334,34.8329282,128.4871451,-82,14584,-164
58334,58335,34.8329282,128.4929089,-82,14584,-246
58335,58336,34.83743216,128.4929089,-82,14584,-328
58360,58361,34.751857,128.5102003,-86,14591,-86
58363,58364,34.751857,128.5159641,-86,14591,-344
58364,58365,34.84193611,128.4813813,-78,14592,-78
58365,58366,34.83743216,128.4813813,-78,14592,-156
58366,58367,34.83743216,128.4871451,-78,14592,-234
58367,58368,34.84193611,128.4871451,-78,14592,-312
58456,58457,34.76987282,128.5102003,-65,14615,-65
58457,58458,34.76536887,128.5102003,-65,14615,-130
58458,58459,34.76536887,128.5159641,-65,14615,-195
58459,58460,34.76987282,128.5159641,-65,14615,-260
58532,58533,34.77888074,128.5217279,-77,14634,-77
58533,58534,34.77437678,128.5217279,-77,14634,-154
58534,58535,34.77437678,128.5274917,-77,14634,-231
58535,58536,34.77888074,128.5274917,-77,14634,-308
58540,58541,34.78338469,128.5217279,-73,14636,-73
58541,58542,34.77888074,128.5217279,-73,14636,-146
58542,58543,34.77888074,128.5274917,-73,14636,-219
58543,58544,34.78338469,128.5274917,-73,14636,-292
59124,59125,35.08965366,128.6946421,-87,14782,-87
59125,59126,35.08514971,128.6946421,-87,14782,-174
59126,59127,35.08514971,128.700406,-87,14782,-261
59127,59128,35.08965366,128.700406,-87,14782,-348
59132,59133,35.10316553,128.6888783,-99,14784,-99
59133,59134,35.09866157,128.6888783,-99,14784,-198
59134,59135,35.09866157,128.6946421,-99,14784,-297
59135,59136,35.10316553,128.6946421,-99,14784,-396
59520,59521,35.08514971,128.6946421,-82,14881,-82
59521,59522,35.08064575,128.6946421,-82,14881,-164
59522,59523,35.08064575,128.700406,-82,14881,-246
59523,59524,35.08514971,128.700406,-82,14881,-328
61144,61145,35.06713389,128.7234612,-91,15287,-91
61145,61146,35.06262993,128.7234612,-91,15287,-182
61146,61147,35.06262993,128.729225,-91,15287,-273
61147,61148,35.06713389,128.729225,-91,15287,-364
61716,61717,35.04461411,128.6715869,-95,15430,-95
61717,61718,35.04011015,128.6715869,-95,15430,-190
61718,61719,35.04011015,128.6773507,-95,15430,-285
61719,61720,35.04461411,128.6773507,-95,15430,-380
61732,61733,35.04911806,128.6715869,-94,15434,-94
61733,61734,35.04461411,128.6715869,-94,15434,-188
61734,61735,35.04461411,128.6773507,-94,15434,-282
61735,61736,35.04911806,128.6773507,-94,15434,-376
61736,61737,35.04911806,128.6658231,-98,15435,-98
61737,61738,35.04461411,128.6658231,-98,15435,-196
61738,61739,35.04461411,128.6715869,-98,15435,-294
61739,61740,35.04911806,128.6715869,-98,15435,-392
61740,61741,35.05362202,128.6658231,-96,15436,-96
61741,61742,35.04911806,128.6658231,-96,15436,-192
61742,61743,35.04911806,128.6715869,-96,15436,-288
61743,61744,35.05362202,128.6715869,-96,15436,-384
61976,61977,35.08514971,128.6888783,-92,15495,-92
61977,61978,35.08064575,128.6888783,-92,15495,-184
61978,61979,35.08064575,128.6946421,-92,15495,-276
61979,61980,35.08514971,128.6946421,-92,15495,-368
62280,62281,34.96804687,128.4525622,-87,15571,-87
62281,62282,34.96354291,128.4525622,-87,15571,-174
62282,62283,34.96354291,128.458326,-87,15571,-261
62283,62284,34.96804687,128.458326,-87,15571,-348
62292,62293,35.00858247,128.608185,-95,15574,-95
62293,62294,35.00407851,128.608185,-95,15574,-190
62294,62295,35.00407851,128.6139488,-95,15574,-285
62295,62296,35.00858247,128.6139488,-95,15574,-380
62300,62301,35.00407851,128.608185,-90,15576,-90
62301,62302,34.99957455,128.608185,-90,15576,-180
62302,62303,34.99957455,128.6139488,-90,15576,-270
62303,62304,35.00407851,128.6139488,-90,15576,-360
66728,66729,34.7923926,128.3603413,-87,16683,-87
66729,66730,34.78788865,128.3603413,-87,16683,-174
66730,66731,34.78788865,128.3661051,-87,16683,-261
66731,66732,34.7923926,128.3661051,-87,16683,-348
66756,66757,34.7923926,128.3545775,-91,16690,-91
66757,66758,34.78788865,128.3545775,-91,16690,-182
66758,66759,34.78788865,128.3603413,-91,16690,-273
66759,66760,34.7923926,128.3603413,-91,16690,-364
66780,66781,34.78788865,128.3545775,-88,16696,-88
66781,66782,34.78338469,128.3545775,-88,16696,-176
66782,66783,34.78338469,128.3603413,-88,16696,-264
66783,66784,34.78788865,128.3603413,-88,16696,-352
66928,66929,34.7923926,128.3488137,-89,16733,-89
66929,66930,34.78788865,128.3488137,-89,16733,-178
66930,66931,34.78788865,128.3545775,-89,16733,-267
66931,66932,34.7923926,128.3545775,-89,16733,-356
66936,66937,34.79689656,128.3488137,-95,16735,-95
66937,66938,34.7923926,128.3488137,-95,16735,-190
66938,66939,34.7923926,128.3545775,-95,16735,-285
66939,66940,34.79689656,128.3545775,-95,16735,-380
66940,66941,35.04461411,128.7119336,-96,16736,-96
66941,66942,35.04011015,128.7119336,-96,16736,-192
66942,66943,35.04011015,128.7176974,-96,16736,-288
66943,66944,35.04461411,128.7176974,-96,16736,-384
67366,67367,34.81491238,128.3430499,-65,16842,-195
67367,67368,34.81941634,128.3430499,-65,16842,-260
67370,67371,34.81941634,128.3430499,-104,16843,-312
67371,67372,34.82392029,128.3430499,-104,16843,-416
67376,67377,34.82392029,128.3430499,-67,16845,-67
67377,67378,34.81941634,128.3430499,-67,16845,-134
67378,67379,34.81941634,128.3488137,-67,16845,-201
67379,67380,34.82392029,128.3488137,-67,16845,-268
67484,67485,35.06262993,128.700406,-100,16872,-100
67485,67486,35.05812598,128.700406,-100,16872,-200
67486,67487,35.05812598,128.7061698,-100,16872,-300
67487,67488,35.06262993,128.7061698,-100,16872,-400
67492,67493,35.06713389,128.700406,-91,16874,-91
67493,67494,35.06262993,128.700406,-91,16874,-182
67494,67495,35.06262993,128.7061698,-91,16874,-273
67495,67496,35.06713389,128.7061698,-91,16874,-364
67504,67505,35.08965366,128.6888783,-87,16877,-87
67505,67506,35.08514971,128.6888783,-87,16877,-174
67506,67507,35.08514971,128.6946421,-87,16877,-261
67507,67508,35.08965366,128.6946421,-87,16877,-348
67520,67521,35.08965366,128.6831145,-89,16881,-89
67521,67522,35.08514971,128.6831145,-89,16881,-178
67522,67523,35.08514971,128.6888783,-89,16881,-267
67523,67524,35.08965366,128.6888783,-89,16881,-356
67568,67569,34.90499149,128.4698536,-77,16893,-77
67569,67570,34.90048753,128.4698536,-77,16893,-154
67570,67571,34.90048753,128.4756174,-77,16893,-231
67571,67572,34.90499149,128.4756174,-77,16893,-308
67756,67757,35.07163784,128.6715869,-92,16940,-92
67757,67758,35.06713389,128.6715869,-92,16940,-184
67758,67759,35.06713389,128.6773507,-92,16940,-276
67759,67760,35.07163784,128.6773507,-92,16940,-368
67836,67837,34.90499149,128.4756174,-84,16960,-84
67837,67838,34.90048753,128.4756174,-84,16960,-168
67838,67839,34.90048753,128.4813813,-84,16960,-252
67839,67840,34.90499149,128.4813813,-84,16960,-336
67856,67857,34.90949544,128.4756174,-78,16965,-78
67857,67858,34.90499149,128.4756174,-78,16965,-156
67858,67859,34.90499149,128.4813813,-78,16965,-234
67859,67860,34.90949544,128.4813813,-78,16965,-312
67888,67889,34.9139994,128.4813813,-83,16973,-83
67889,67890,34.90949544,128.4813813,-83,16973,-166
67890,67891,34.90949544,128.4871451,-83,16973,-249
67891,67892,34.9139994,128.4871451,-83,16973,-332
67988,67989,35.07163784,128.6831145,-100,16998,-100
67989,67990,35.06713389,128.6831145,-100,16998,-200
67990,67991,35.06713389,128.6888783,-100,16998,-300
67991,67992,35.07163784,128.6888783,-100,16998,-400
68008,68009,35.09415762,128.5447831,-66,17003,-66
68009,68010,35.08965366,128.5447831,-66,17003,-132
68010,68011,35.08965366,128.550547,-66,17003,-198
68011,68012,35.09415762,128.550547,-66,17003,-264
68012,68013,34.99056664,128.4929089,-84,17004,-84
68013,68014,34.98606269,128.4929089,-84,17004,-168
68014,68015,34.98606269,128.4986727,-84,17004,-252
68015,68016,34.99056664,128.4986727,-84,17004,-336
68020,68021,35.09415762,128.5390193,-85,17006,-85
68021,68022,35.08965366,128.5390193,-85,17006,-170
68022,68023,35.08965366,128.5447831,-85,17006,-255
68023,68024,35.09415762,128.5447831,-85,17006,-340
68024,68025,35.09866157,128.5390193,-76,17007,-76
68025,68026,35.09415762,128.5390193,-76,17007,-152
68026,68027,35.09415762,128.5447831,-76,17007,-228
68027,68028,35.09866157,128.5447831,-76,17007,-304
68036,68037,35.09866157,128.5332555,-79,17010,-79
68037,68038,35.09415762,128.5332555,-79,17010,-158
68038,68039,35.09415762,128.5390193,-79,17010,-237
68039,68040,35.09866157,128.5390193,-79,17010,-316
68044,68045,35.10316553,128.5332555,-90,17012,-90
68045,68046,35.09866157,128.5332555,-90,17012,-180
68046,68047,35.09866157,128.5390193,-90,17012,-270
68047,68048,35.10316553,128.5390193,-90,17012,-360
68104,68105,35.10766949,128.5332555,-85,17027,-85
68105,68106,35.10316553,128.5332555,-85,17027,-170
68106,68107,35.10316553,128.5390193,-85,17027,-255
68107,68108,35.10766949,128.5390193,-85,17027,-340
68382,68383,34.79689656,128.3430499,-87,17096,-261
68383,68384,34.80140051,128.3430499,-87,17096,-348
68408,68409,34.79689656,128.3430499,-88,17103,-88
68409,68410,34.7923926,128.3430499,-88,17103,-176
68410,68411,34.7923926,128.3488137,-88,17103,-264
68411,68412,34.79689656,128.3488137,-88,17103,-352
68416,68417,34.98155873,128.4640898,-81,17105,-81
68417,68418,34.97705478,128.4640898,-81,17105,-162
68418,68419,34.97705478,128.4698536,-81,17105,-243
68419,68420,34.98155873,128.4698536,-81,17105,-324
68436,68437,34.97255082,128.458326,-87,17110,-87
68437,68438,34.96804687,128.458326,-87,17110,-174
68438,68439,34.96804687,128.4640898,-87,17110,-261
68439,68440,34.97255082,128.4640898,-87,17110,-348
72604,72605,35.10316553,128.5390193,-87,18152,-87
72605,72606,35.09866157,128.5390193,-87,18152,-174
72606,72607,35.09866157,128.5447831,-87,18152,-261
72607,72608,35.10316553,128.5447831,-87,18152,-348
72680,72681,35.10316553,128.5447831,-74,18171,-74
72681,72682,35.09866157,128.5447831,-74,18171,-148
72682,72683,35.09866157,128.550547,-74,18171,-222
72683,72684,35.10316553,128.550547,-74,18171,-296
72932,72933,35.09415762,128.5332555,-85,18234,-85
72933,72934,35.08965366,128.5332555,-85,18234,-170
72934,72935,35.08965366,128.5390193,-85,18234,-255
72935,72936,35.09415762,128.5390193,-85,18234,-340
73576,73577,34.751857,128.3430499,-86,18395,-86
73579,73580,34.751857,128.3488137,-86,18395,-344
73580,73581,34.751857,128.3488137,-87,18396,-87
73583,73584,34.751857,128.3545775,-87,18396,-348
73592,73593,34.75636096,128.3488137,-90,18399,-90
73593,73594,34.751857,128.3488137,-90,18399,-180
73594,73595,34.751857,128.3545775,-90,18399,-270
73595,73596,34.75636096,128.3545775,-90,18399,-360
73604,73605,34.75636096,128.3545775,-87,18402,-87
73605,73606,34.751857,128.3545775,-87,18402,-174
73606,73607,34.751857,128.3603413,-87,18402,-261
73607,73608,34.75636096,128.3603413,-87,18402,-348
73612,73613,34.76086491,128.3545775,-86,18404,-86
73613,73614,34.75636096,128.3545775,-86,18404,-172
73614,73615,34.75636096,128.3603413,-86,18404,-258
73615,73616,34.76086491,128.3603413,-86,18404,-344
73624,73625,34.76536887,128.3603413,-82,18407,-82
73625,73626,34.76086491,128.3603413,-82,18407,-164
73626,73627,34.76086491,128.3661051,-82,18407,-246
73627,73628,34.76536887,128.3661051,-82,18407,-328
75288,75289,34.76086491,128.5044365,-72,18823,-72
75289,75290,34.75636096,128.5044365,-72,18823,-144
75290,75291,34.75636096,128.5102003,-72,18823,-216
75291,75292,34.76086491,128.5102003,-72,18823,-288
75308,75309,34.75636096,128.5102003,-84,18828,-84
75309,75310,34.751857,128.5102003,-84,18828,-168
75310,75311,34.751857,128.5159641,-84,18828,-252
75311,75312,34.75636096,128.5159641,-84,18828,-336
75328,75329,34.751857,128.5159641,-71,18833,-71
75331,75332,34.751857,128.5217279,-71,18833,-284
75336,75337,34.751857,128.5217279,-76,18835,-76
75339,75340,34.751857,128.5274917,-76,18835,-304
75344,75345,34.751857,128.5274917,-85,18837,-85
75347,75348,34.751857,128.5332555,-85,18837,-340
75364,75365,34.751857,128.5332555,-76,18842,-76
75367,75368,34.751857,128.5390193,-76,18842,-304
77004,77005,34.80140051,128.3603413,-92,19252,-92
77005,77006,34.79689656,128.3603413,-92,19252,-184
77006,77007,34.79689656,128.3661051,-92,19252,-276
77007,77008,34.80140051,128.3661051,-92,19252,-368
77012,77013,34.80590447,128.3545775,-93,19254,-93
77013,77014,34.80140051,128.3545775,-93,19254,-186
77014,77015,34.80140051,128.3603413,-93,19254,-279
77015,77016,34.80590447,128.3603413,-93,19254,-372
77020,77021,34.81040842,128.3545775,-96,19256,-96
77021,77022,34.80590447,128.3545775,-96,19256,-192
77022,77023,34.80590447,128.3603413,-96,19256,-288
77023,77024,34.81040842,128.3603413,-96,19256,-384
77028,77029,34.81491238,128.3545775,-94,19258,-94
77029,77030,34.81040842,128.3545775,-94,19258,-188
77030,77031,34.81040842,128.3603413,-94,19258,-282
77031,77032,34.81491238,128.3603413,-94,19258,-376
77032,77033,34.81491238,128.3488137,-90,19259,-90
77033,77034,34.81040842,128.3488137,-90,19259,-180
77034,77035,34.81040842,128.3545775,-90,19259,-270
77035,77036,34.81491238,128.3545775,-90,19259,-360
77048,77049,34.81941634,128.3430499,-88,19263,-88
77049,77050,34.81491238,128.3430499,-88,19263,-176
77050,77051,34.81491238,128.3488137,-88,19263,-264
77051,77052,34.81941634,128.3488137,-88,19263,-352
78008,78009,35.01308642,128.7119336,-82,19503,-82
78009,78010,35.00858247,128.7119336,-82,19503,-164
78010,78011,35.00858247,128.7176974,-82,19503,-246
78011,78012,35.01308642,128.7176974,-82,19503,-328
78568,78569,34.78788865,128.5044365,-77,19643,-77
78569,78570,34.78338469,128.5044365,-77,19643,-154
78570,78571,34.78338469,128.5102003,-77,19643,-231
78571,78572,34.78788865,128.5102003,-77,19643,-308
78576,78577,34.78788865,128.4986727,-75,19645,-75
78577,78578,34.78338469,128.4986727,-75,19645,-150
78578,78579,34.78338469,128.5044365,-75,19645,-225
78579,78580,34.78788865,128.5044365,-75,19645,-300
78580,78581,34.7923926,128.4929089,-68,19646,-68
78581,78582,34.78788865,128.4929089,-68,19646,-136
78582,78583,34.78788865,128.4986727,-68,19646,-204
78583,78584,34.7923926,128.4986727,-68,19646,-272
78584,78585,34.79689656,128.4929089,-70,19647,-70
78585,78586,34.7923926,128.4929089,-70,19647,-140
78586,78587,34.7923926,128.4986727,-70,19647,-210
78587,78588,34.79689656,128.4986727,-70,19647,-280
78596,78597,34.80140051,128.4929089,-79,19650,-79
78597,78598,34.79689656,128.4929089,-79,19650,-158
78598,78599,34.79689656,128.4986727,-79,19650,-237
78599,78600,34.80140051,128.4986727,-79,19650,-316
78604,78605,34.80590447,128.4929089,-72,19652,-72
78605,78606,34.80140051,128.4929089,-72,19652,-144
78606,78607,34.80140051,128.4986727,-72,19652,-216
78607,78608,34.80590447,128.4986727,-72,19652,-288
78616,78617,34.81040842,128.4871451,-78,19655,-78
78617,78618,34.80590447,128.4871451,-78,19655,-156
78618,78619,34.80590447,128.4929089,-78,19655,-234
78619,78620,34.81040842,128.4929089,-78,19655,-312
78620,78621,34.81491238,128.4871451,-77,19656,-77
78621,78622,34.81040842,128.4871451,-77,19656,-154
78622,78623,34.81040842,128.4929089,-77,19656,-231
78623,78624,34.81491238,128.4929089,-77,19656,-308
78640,78641,34.9950706,128.4352708,-67,19661,-67
78641,78642,34.99056664,128.4352708,-67,19661,-134
78642,78643,34.99056664,128.4410346,-67,19661,-201
78643,78644,34.9950706,128.4410346,-67,19661,-268
78652,78653,34.83743216,128.4410346,-75,19664,-75
78653,78654,34.8329282,128.4410346,-75,19664,-150
78654,78655,34.8329282,128.4467984,-75,19664,-225
78655,78656,34.83743216,128.4467984,-75,19664,-300
78664,78665,34.83743216,128.4237432,-72,19667,-72
78665,78666,34.8329282,128.4237432,-72,19667,-144
78666,78667,34.8329282,128.429507,-72,19667,-216
78667,78668,34.83743216,128.429507,-72,19667,-288
78672,78673,34.83743216,128.4179794,-75,19669,-75
78673,78674,34.8329282,128.4179794,-75,19669,-150
78674,78675,34.8329282,128.4237432,-75,19669,-225
78675,78676,34.83743216,128.4237432,-75,19669,-300
78676,78677,34.83743216,128.4122156,-62,19670,-62
78677,78678,34.8329282,128.4122156,-62,19670,-124
78678,78679,34.8329282,128.4179794,-62,19670,-186
78679,78680,34.83743216,128.4179794,-62,19670,-248
78684,78685,34.83743216,128.4064518,-60,19672,-60
78685,78686,34.8329282,128.4064518,-60,19672,-120
78686,78687,34.8329282,128.4122156,-60,19672,-180
78687,78688,34.83743216,128.4122156,-60,19672,-240
78688,78689,34.8329282,128.4006879,-69,19673,-69
78689,78690,34.82842425,128.4006879,-69,19673,-138
78690,78691,34.82842425,128.4064518,-69,19673,-207
78691,78692,34.8329282,128.4064518,-69,19673,-276
78696,78697,34.82842425,128.3949241,-59,19675,-59
78697,78698,34.82392029,128.3949241,-59,19675,-118
78698,78699,34.82392029,128.4006879,-59,19675,-177
78699,78700,34.82842425,128.4006879,-59,19675,-236
78704,78705,34.8329282,128.3891603,-69,19677,-69
78705,78706,34.82842425,128.3891603,-69,19677,-138
78706,78707,34.82842425,128.3949241,-69,19677,-207
78707,78708,34.8329282,128.3949241,-69,19677,-276
78712,78713,34.8329282,128.3833965,-80,19679,-80
78713,78714,34.82842425,128.3833965,-80,19679,-160
78714,78715,34.82842425,128.3891603,-80,19679,-240
78715,78716,34.8329282,128.3891603,-80,19679,-320
78724,78725,35.06262993,128.6831145,-90,19682,-90
78725,78726,35.05812598,128.6831145,-90,19682,-180
78726,78727,35.05812598,128.6888783,-90,19682,-270
78727,78728,35.06262993,128.6888783,-90,19682,-360
78736,78737,35.06713389,128.6946421,-97,19685,-97
78737,78738,35.06262993,128.6946421,-97,19685,-194
78738,78739,35.06262993,128.700406,-97,19685,-291
78739,78740,35.06713389,128.700406,-97,19685,-388
78744,78745,34.85094402,128.3488137,-89,19687,-89
78745,78746,34.84644007,128.3488137,-89,19687,-178
78746,78747,34.84644007,128.3545775,-89,19687,-267
78747,78748,34.85094402,128.3545775,-89,19687,-356
78752,78753,34.85544798,128.3430499,-81,19689,-81
78753,78754,34.85094402,128.3430499,-81,19689,-162
78754,78755,34.85094402,128.3488137,-81,19689,-243
78755,78756,34.85544798,128.3488137,-81,19689,-324
78756,78757,34.85995193,128.3430499,-82,19690,-82
78757,78758,34.85544798,128.3430499,-82,19690,-164
78758,78759,34.85544798,128.3488137,-82,19690,-246
78759,78760,34.85995193,128.3488137,-82,19690,-328
78762,78763,34.85544798,128.3430499,-85,19691,-255
78763,78764,34.85995193,128.3430499,-85,19691,-340
78928,78929,35.08965366,128.5332555,-71,19733,-71
78929,78930,35.08514971,128.5332555,-71,19733,-142
78930,78931,35.08514971,128.5390193,-71,19733,-213
78931,78932,35.08965366,128.5390193,-71,19733,-284
78940,78941,35.08965366,128.5274917,-88,19736,-88
78941,78942,35.08514971,128.5274917,-88,19736,-176
78942,78943,35.08514971,128.5332555,-88,19736,-264
78943,78944,35.08965366,128.5332555,-88,19736,-352
78952,78953,35.08965366,128.5217279,-84,19739,-84
78953,78954,35.08514971,128.5217279,-84,19739,-168
78954,78955,35.08514971,128.5274917,-84,19739,-252
78955,78956,35.08965366,128.5274917,-84,19739,-336
78964,78965,35.08514971,128.5217279,-85,19742,-85
78965,78966,35.08064575,128.5217279,-85,19742,-170
78966,78967,35.08064575,128.5274917,-85,19742,-255
78967,78968,35.08514971,128.5274917,-85,19742,-340
78984,78985,35.08514971,128.5159641,-78,19747,-78
78985,78986,35.08064575,128.5159641,-78,19747,-156
78986,78987,35.08064575,128.5217279,-78,19747,-234
78987,78988,35.08514971,128.5217279,-78,19747,-312
79204,79205,35.08965366,128.5390193,-83,19802,-83
79205,79206,35.08514971,128.5390193,-83,19802,-166
79206,79207,35.08514971,128.5447831,-83,19802,-249
79207,79208,35.08965366,128.5447831,-83,19802,-332
79448,79449,34.84644007,128.3603413,-81,19863,-81
79449,79450,34.84193611,128.3603413,-81,19863,-162
79450,79451,34.84193611,128.3661051,-81,19863,-243
79451,79452,34.84644007,128.3661051,-81,19863,-324
79476,79477,34.8329282,128.3949241,-69,19870,-69
79477,79478,34.82842425,128.3949241,-69,19870,-138
79478,79479,34.82842425,128.4006879,-69,19870,-207
79479,79480,34.8329282,128.4006879,-69,19870,-276
81168,81169,34.90048753,128.429507,-85,20293,-85
81169,81170,34.89598358,128.429507,-85,20293,-170
81170,81171,34.89598358,128.4352708,-85,20293,-255
81171,81172,34.90048753,128.4352708,-85,20293,-340
81176,81177,34.89598358,128.429507,-88,20295,-88
81177,81178,34.89147962,128.429507,-88,20295,-176
81178,81179,34.89147962,128.4352708,-88,20295,-264
81179,81180,34.89598358,128.4352708,-88,20295,-352
81184,81185,34.89598358,128.4237432,-83,20297,-83
81185,81186,34.89147962,128.4237432,-83,20297,-166
81186,81187,34.89147962,128.429507,-83,20297,-249
81187,81188,34.89598358,128.429507,-83,20297,-332
81356,81357,35.06262993,128.6773507,-101,20340,-101
81357,81358,35.05812598,128.6773507,-101,20340,-202
81358,81359,35.05812598,128.6831145,-101,20340,-303
81359,81360,35.06262993,128.6831145,-101,20340,-404
81432,81433,34.99957455,128.4756174,-90,20359,-90
81433,81434,34.9950706,128.4756174,-90,20359,-180
81434,81435,34.9950706,128.4813813,-90,20359,-270
81435,81436,34.99957455,128.4813813,-90,20359,-360
81540,81541,35.01759038,128.729225,-102,20386,-102
